"CustID","Churn (0/1)","RFM-Score","P[B]","RFM Resp Prob"
717,0,5,0,0.162257495590829
724,0,5,0.111111111111111,0.162257495590829
731,0,5,0.111111111111111,0.162257495590829
744,0,5,0.111111111111111,0.162257495590829
745,0,5,0.111111111111111,0.162257495590829
339,1,4,0.111111111111111,0.0518518518518519
344,0,4,0.111111111111111,0.0518518518518519
345,0,4,0.111111111111111,0.0518518518518519
346,0,4,0.111111111111111,0.0518518518518519
347,0,4,0.111111111111111,0.0518518518518519
348,0,4,0,0.0518518518518519
349,0,4,0,0.0518518518518519
350,0,4,0,0.0518518518518519
351,0,4,0,0.0518518518518519
378,0,4,0,0.0518518518518519
379,0,4,0,0.0518518518518519
380,0,4,0,0.0518518518518519
381,0,4,0,0.0518518518518519
382,0,4,0,0.0518518518518519
383,0,4,0,0.0518518518518519
384,0,4,0,0.0518518518518519
385,0,4,0,0.0518518518518519
387,0,4,0,0.0518518518518519
388,0,4,0.111111111111111,0.0518518518518519
665,0,4,0.111111111111111,0.0518518518518519
666,0,4,0.111111111111111,0.0518518518518519
667,0,4,0.111111111111111,0.0518518518518519
668,1,4,0.111111111111111,0.0518518518518519
669,0,4,0.111111111111111,0.0518518518518519
690,0,4,0.111111111111111,0.0518518518518519
691,0,4,0.111111111111111,0.0518518518518519
692,0,4,0.111111111111111,0.0518518518518519
693,0,4,0,0.0518518518518519
694,0,4,0,0.0518518518518519
695,0,4,0,0.0518518518518519
407,0,3,0,0.0535714285714286
408,0,3,0,0.0535714285714286
409,0,3,0,0.0535714285714286
410,0,3,0,0.0535714285714286
411,0,3,0,0.0535714285714286
412,0,3,0,0.0535714285714286
413,0,3,0,0.0535714285714286
415,0,3,0,0.0535714285714286
416,0,3,0,0.0535714285714286
417,0,3,0,0.0535714285714286
418,0,3,0,0.0535714285714286
419,0,3,0,0.0535714285714286
454,0,3,0,0.0535714285714286
455,0,3,0,0.0535714285714286
456,0,3,0,0.0535714285714286
457,0,3,0,0.0535714285714286
458,0,3,0,0.0535714285714286
459,0,3,0.111111111111111,0.0535714285714286
460,0,3,0.111111111111111,0.0535714285714286
461,0,3,0.111111111111111,0.0535714285714286
462,0,3,0.222222222222222,0.0535714285714286
463,1,3,0.222222222222222,0.0535714285714286
464,0,3,0.222222222222222,0.0535714285714286
465,0,3,0.222222222222222,0.0535714285714286
469,1,3,0.222222222222222,0.0535714285714286
478,0,3,0.222222222222222,0.0535714285714286
479,0,3,0.111111111111111,0.0535714285714286
480,0,3,0.111111111111111,0.0535714285714286
481,0,3,0.111111111111111,0.0535714285714286
482,0,3,0,0.0535714285714286
483,0,3,0,0.0535714285714286
484,0,3,0,0.0535714285714286
485,0,3,0,0.0535714285714286
497,0,3,0,0.0535714285714286
498,0,3,0,0.0535714285714286
499,0,3,0,0.0535714285714286
500,0,3,0,0.0535714285714286
702,0,3,0,0.0535714285714286
703,0,3,0,0.0535714285714286
704,0,3,0,0.0535714285714286
705,0,3,0,0.0535714285714286
706,0,3,0,0.0535714285714286
725,0,3,0.111111111111111,0.0535714285714286
726,0,3,0.111111111111111,0.0535714285714286
728,0,3,0.111111111111111,0.0535714285714286
729,0,3,0.111111111111111,0.0535714285714286
733,1,3,0.111111111111111,0.0535714285714286
734,0,3,0.111111111111111,0.0535714285714286
735,0,3,0.111111111111111,0.0535714285714286
736,0,3,0.111111111111111,0.0535714285714286
737,0,3,0.111111111111111,0.0535714285714286
738,0,3,0,0.0535714285714286
739,0,3,0,0.0535714285714286
741,0,3,0,0.0535714285714286
747,0,3,0,0.0535714285714286
748,0,3,0,0.0535714285714286
